Structure;Index;Name;Visible;Tagged;Visibility Locked;Color;Calculate Charges;Number of Atoms;Molecular Formula;Molecular Composition;Molecular Weight;Exact Mol. Weight;Net Formal Charge;SourceTag;Compound;# Confs.;Matching Features;Score;Best Match;Pharmacophore-Fit Score;Source Database;Active/Decoy;mol index;Pharmacophore fit Score;Mol. Index
;2447;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;100634-10-4;217;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234|HBA:13170151697915125|HBD:13170151698507046;67.1441;17bHSD2 model 8-6;;DHC_full.ldb;unknown;2;67.14;
;2448;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;117614-82-1 (R);249;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234|HBA:13170151697915125|HBD:13170151698507046;66.7872;17bHSD2 model 8-6;;DHC_full.ldb;unknown;12;66.79;
;2449;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;117614-82-1 (S);241;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234||HBD:13170151698507046;56.679;17bHSD2 model 8-6;;DHC_full.ldb;unknown;13;56.68;
;2450;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;117614-80-9 (S);500;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234|HBA:13170151697915125|HBD:13170151698507046;67.3349;17bHSD2 model 8-6;;DHC_full.ldb;unknown;15;67.33;
;2451;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;1810726-06-7 (S);433;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234||HBD:13170151698507046;56.7952;17bHSD2 model 8-6;;DHC_full.ldb;unknown;93;56.8;
;2452;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;1883337-95-8 (S);478;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234||HBD:13170151698507046;56.9577;17bHSD2 model 8-6;;DHC_full.ldb;unknown;96;56.96;
;2453;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;1883337-95-8 (R);500;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234||HBD:13170151698507046;56.5773;17bHSD2 model 8-6;;DHC_full.ldb;unknown;95;56.58;
;2454;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;1810049-80-9;500;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234||HBD:13170151698507046;58.3005;17bHSD2 model 8-6;;DHC_full.ldb;unknown;87;58.3;
;2455;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;4'-O-Methyldavidigenin;176;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234|HBA:13170151697915125|HBD:13170151698507046;67.1418;17bHSD2 model 8-6;;DHC_full.ldb;unknown;167;67.14;
;2456;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;222159-58-2;240;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234|HBA:13170151697915125|HBD:13170151698507046;66.7686;17bHSD2 model 8-6;;DHC_full.ldb;unknown;154;66.77;
;2457;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;53596-71-7;93;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234||HBD:13170151698507046;57.1841;17bHSD2 model 8-6;;DHC_full.ldb;unknown;179;57.18;
;2458;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;196863-37-3;309;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234||HBD:13170151698507046;55.9215;17bHSD2 model 8-6;;DHC_full.ldb;unknown;102;55.92;
;2459;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;4-O-Methyldavidigenin;202;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234|HBA:13170151697915125|HBD:13170151698507046;67.0625;17bHSD2 model 8-6;;DHC_full.ldb;unknown;169;67.06;
;2460;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;72463-72-0;500;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234|HBA:13170151697915125|HBD:13170151698507046;66.6464;17bHSD2 model 8-6;;DHC_full.ldb;unknown;191;66.65;
;2461;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;88126-55-0;117;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234|HBA:13170151697915125|HBD:13170151698507046;66.6958;17bHSD2 model 8-6;;DHC_full.ldb;unknown;197;66.7;
;2462;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;307500-80-7;446;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234||HBD:13170151698507046;58.3319;17bHSD2 model 8-6;;DHC_full.ldb;unknown;162;58.33;
;2463;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;64490-08-0;38;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234||HBD:13170151698507046;56.3183;17bHSD2 model 8-6;;DHC_full.ldb;unknown;182;56.32;
;2464;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;76015-51-5;500;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234|HBA:13170151697915125|HBD:13170151698507046;66.1092;17bHSD2 model 8-6;;DHC_full.ldb;unknown;195;66.11;
;2465;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;950169-43-4;470;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234|HBA:13170151697915125|HBD:13170151698507046;66.6077;17bHSD2 model 8-6;;DHC_full.ldb;unknown;213;66.61;
;2466;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;943029-50-3 (S);500;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234||HBD:13170151698507046;56.6434;17bHSD2 model 8-6;;DHC_full.ldb;unknown;216;56.64;
;2467;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;Cochinchinenin A;291;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234||HBD:13170151698507046;56.7366;17bHSD2 model 8-6;;DHC_full.ldb;unknown;268;56.74;
;2468;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;Confusoside;500;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234|HBA:13170151697915125|HBD:13170151698507046;67.4281;17bHSD2 model 8-6;;DHC_full.ldb;unknown;271;67.43;
;2469;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;Crotin;252;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234|HBA:13170151697915125|HBD:13170151698507046;67.1275;17bHSD2 model 8-6;;DHC_full.ldb;unknown;279;67.13;
;2470;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;Davidigenin;103;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234|HBA:13170151697915125|HBD:13170151698507046;67.0922;17bHSD2 model 8-6;;DHC_full.ldb;unknown;278;67.09;
;2471;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;Dihydrocalythropsin;339;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234|HBA:13170151697915125|HBD:13170151698507046;67.1912;17bHSD2 model 8-6;;DHC_full.ldb;unknown;280;67.19;
;2472;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;Loureirin A;500;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234|HBA:13170151697915125|HBD:13170151698507046;67.0414;17bHSD2 model 8-6;;DHC_full.ldb;unknown;337;67.04;
;2473;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;Loureirin C;309;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234||HBD:13170151698507046;58.2794;17bHSD2 model 8-6;;DHC_full.ldb;unknown;335;58.28;
;2474;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;Ismaeloside A;500;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234|HBA:13170151697915125|HBD:13170151698507046;66.6005;17bHSD2 model 8-6;;DHC_full.ldb;unknown;334;66.6;
;2475;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;not_in_scifinder_22;210;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234||HBD:13170151698507046;57.3006;17bHSD2 model 8-6;;DHC_full.ldb;unknown;362;57.3;
;2476;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;Lusianin;332;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234|HBA:13170151697915125|HBD:13170151698507046;66.8237;17bHSD2 model 8-6;;DHC_full.ldb;unknown;343;66.82;
;2477;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;not_in_scifinder_8;500;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234||HBD:13170151698507046;55.9828;17bHSD2 model 8-6;;DHC_full.ldb;unknown;365;55.98;
;2478;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;Sakenin G;110;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234||HBD:13170151698507046;56.7514;17bHSD2 model 8-6;;DHC_full.ldb;unknown;395;56.75;
;2479;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;Schoepfin A;394;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234|HBA:13170151697915125|HBD:13170151698507046;67.7105;17bHSD2 model 8-6;;DHC_full.ldb;unknown;405;67.71;
;2480;LS3-03b-17b-HSD2-specific-model-8;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-17b-HSD2-specific-model-8;Sakenin H (R);358;AR:13170151696674203|H:13170151663466701|H:13170151693122692|HBA:13170151697341234|HBA:13170151697915125|HBD:13170151698507046;66.2734;17bHSD2 model 8-6;;DHC_full.ldb;unknown;397;66.27;
;2481;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;1208232-15-8;440;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;56.143;2CM7-model;;DHC_full.ldb;unknown;24;56.14;
;2482;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;113866-89-0;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;56.1269;2CM7-model;;DHC_full.ldb;unknown;22;56.13;
;2483;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;1265619-21-3;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;56.5344;2CM7-model;;DHC_full.ldb;unknown;44;56.53;
;2484;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;100634-10-4;217;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.849;2CM7-model;;DHC_full.ldb;unknown;2;55.85;
;2485;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;130893-62-8;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.7239;2CM7-model;;DHC_full.ldb;unknown;37;55.72;
;2486;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;137196-97-5;341;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.8653;2CM7-model;;DHC_full.ldb;unknown;41;55.87;
;2487;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;157528-83-1;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.8444;2CM7-model;;DHC_full.ldb;unknown;57;55.84;
;2488;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;156728-62-0;497;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;57.2412;2CM7-model;;DHC_full.ldb;unknown;65;57.24;
;2489;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;1801581-11-2;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.92;2CM7-model;;DHC_full.ldb;unknown;75;55.92;
;2490;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;1810726-06-7 (S);433;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;56.0947;2CM7-model;;DHC_full.ldb;unknown;93;56.09;
;2491;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;2032374-35-7;401;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.8841;2CM7-model;;DHC_full.ldb;unknown;126;55.88;
;2492;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;2032374-21-1;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.9303;2CM7-model;;DHC_full.ldb;unknown;124;55.93;
;2493;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;2032374-11-9;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.7444;2CM7-model;;DHC_full.ldb;unknown;117;55.74;
;2494;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;2032374-10-8;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.7456;2CM7-model;;DHC_full.ldb;unknown;116;55.75;
;2495;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;2032374-12-0;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.9923;2CM7-model;;DHC_full.ldb;unknown;119;55.99;
;2496;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;2032374-19-7;232;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.3561;2CM7-model;;DHC_full.ldb;unknown;118;55.36;
;2497;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;2032374-60-8;225;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;56.3028;2CM7-model;;DHC_full.ldb;unknown;133;56.3;
;2498;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;2032374-20-0;447;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;56.9908;2CM7-model;;DHC_full.ldb;unknown;123;56.99;
;2499;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;2032374-18-6;421;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;56.992;2CM7-model;;DHC_full.ldb;unknown;121;56.99;
;2500;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;2032374-09-5;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.7178;2CM7-model;;DHC_full.ldb;unknown;113;55.72;
;2501;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;2032374-39-1;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;56.2037;2CM7-model;;DHC_full.ldb;unknown;128;56.2;
;2502;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;2032374-33-5;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;56.994;2CM7-model;;DHC_full.ldb;unknown;127;56.99;
;2503;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;2032374-46-0;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.3666;2CM7-model;;DHC_full.ldb;unknown;129;55.37;
;2504;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;2032374-16-4;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.2561;2CM7-model;;DHC_full.ldb;unknown;120;55.26;
;2505;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;2032374-53-9;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.3687;2CM7-model;;DHC_full.ldb;unknown;132;55.37;
;2506;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;2032374-56-2;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;56.1877;2CM7-model;;DHC_full.ldb;unknown;138;56.19;
;2507;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;2032374-54-0;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;56.1445;2CM7-model;;DHC_full.ldb;unknown;136;56.14;
;2508;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;3-Hydroxyphloridzin;320;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;56.2214;2CM7-model;;DHC_full.ldb;unknown;163;56.22;
;2509;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;2032374-58-4;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;56.1944;2CM7-model;;DHC_full.ldb;unknown;140;56.19;
;2510;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;2032374-57-3;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;57.0169;2CM7-model;;DHC_full.ldb;unknown;139;57.02;
;2511;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;222159-58-2;240;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;56.9759;2CM7-model;;DHC_full.ldb;unknown;154;56.98;
;2512;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;3-Hydroxyphloretin 2'-xyloglucoside;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.189;2CM7-model;;DHC_full.ldb;unknown;178;55.19;
;2513;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;2032374-59-5;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.5393;2CM7-model;;DHC_full.ldb;unknown;145;55.54;
;2514;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;3-OH-asebotin;449;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;56.194;2CM7-model;;DHC_full.ldb;unknown;168;56.19;
;2515;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;3-OH-phloretin;76;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;56.2287;2CM7-model;;DHC_full.ldb;unknown;160;56.23;
;2516;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;72463-72-0;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.8329;2CM7-model;;DHC_full.ldb;unknown;191;55.83;
;2517;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;65236-01-3;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.7327;2CM7-model;;DHC_full.ldb;unknown;190;55.73;
;2518;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;943029-51-4 (S);500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;57.0354;2CM7-model;;DHC_full.ldb;unknown;219;57.04;
;2519;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;7768-13-0;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.6713;2CM7-model;;DHC_full.ldb;unknown;199;55.67;
;2520;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;850650-33-8;442;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;56.194;2CM7-model;;DHC_full.ldb;unknown;203;56.19;
;2521;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;943029-48-9 (S);500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.2884;2CM7-model;;DHC_full.ldb;unknown;207;55.29;
;2522;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;943029-51-4 (R);500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.9207;2CM7-model;;DHC_full.ldb;unknown;215;55.92;
;2523;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;620611-78-1;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.6922;2CM7-model;;DHC_full.ldb;unknown;206;55.69;
;2524;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;Aspalathin;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.9954;2CM7-model;;DHC_full.ldb;unknown;240;56;
;2525;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;Confusoside;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;56.1921;2CM7-model;;DHC_full.ldb;unknown;271;56.19;
;2526;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;Coatline B;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.4554;2CM7-model;;DHC_full.ldb;unknown;276;55.46;
;2527;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;Dihydrolophirone C;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;57.2305;2CM7-model;;DHC_full.ldb;unknown;295;57.23;
;2528;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;Dihydrocalythropsin;339;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.849;2CM7-model;;DHC_full.ldb;unknown;280;55.85;
;2529;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;Carambolaside Ia;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;56.2522;2CM7-model;;DHC_full.ldb;unknown;282;56.25;
;2530;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;Hesperetin dihydrochalcone;165;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;55.5575;2CM7-model;;DHC_full.ldb;unknown;306;55.56;
;2531;LS3-03b-2CM7-model;false;false;false;255 255 255 255;false;;;;;;;LS3-03b-2CM7-model;Hesperetin dihydrochalcone glucoside;500;H:13161597014612261|HBA:13161597046825212|HBA:13161597047215823|HBA:13161597047444174|HBD:13161597047627465;56.0512;2CM7-model;;DHC_full.ldb;unknown;314;56.05;
